,maker_num,model_num,detail_num,cost,exchange
11435,97,118,118,210000,"Rear bumper:coating,exchange"
11436,97,162,162,280000,"Front bumper:exchange,coating"
11437,1,14,35,184578,"Rear bumper:coating,exchange"
11438,97,156,156,237000,"Rear bumper:coating,exchange"
11439,71,75,79,250000,"Front bumper:exchange,coating"
11440,97,105,130,250000,"Front bumper:exchange,coating"
11441,1,13,42,280000,"Rear bumper:coating,exchange"
11442,97,105,106,270000,"Rear bumper:coating,exchange"
11443,97,99,165,269000,"Rear bumper:coating,exchange"
11444,97,105,106,230000,"Front bumper:exchange,coating"
11445,1,13,13,207000,"Rear bumper:coating,exchange"
11446,97,150,152,273339,"Rear bumper:coating,exchange"
11447,97,133,134,230000,"Front bumper:exchange,coating"
11448,97,114,114,280000,"Rear bumper:coating,exchange"
11449,97,99,99,261968,"Rear bumper:coating,exchange"
11450,1,8,34,290000,"Rear bumper:coating,exchange"
11451,97,105,106,296000,"Rear bumper:coating,exchange"
11452,97,114,114,250000,"Front bumper:exchange,coating"
11453,97,150,154,217000,"Rear bumper:coating,exchange"
11454,97,162,168,452078,"Rear bumper:coating,exchange"
11455,1,13,42,567978,"Rear bumper:coating,exchange"
11456,97,150,152,190978,"Rear bumper:coating,exchange"
11457,1,1,1,232188,"Rear bumper:coating,exchange"
11458,97,162,162,299000,"Rear bumper:repair,coating,exchange"
11459,97,99,165,271478,"Rear bumper:coating,exchange"
11460,97,105,130,266958,"Front bumper:exchange,coating"
11461,97,105,106,232000,"Front bumper:exchange,coating"
11462,1,30,30,343000,"Rear bumper:coating,exchange"
11463,97,150,152,377098,"Rear bumper:coating,exchange"
11464,1,4,4,201738,"Front bumper:exchange,coating"
11465,97,133,133,524458,"Rear bumper:coating,exchange"
11466,97,105,106,647818,"Front bumper:exchange,coating"
11467,97,131,159,208518,"Rear bumper:coating,exchange"
11468,97,150,154,296608,"Rear bumper:coating,exchange"
11469,97,99,99,328000,"Rear bumper:coating,exchange"
11470,97,99,165,450000,"Front bumper:exchange,coating"
11471,97,144,147,480000,"Rear bumper:coating,exchange"
11472,81,95,95,280000,"Rear bumper:coating,exchange"
11473,97,150,152,231768,"Front bumper:exchange,coating"
11474,97,105,106,279228,"Rear bumper:coating,exchange"
11475,1,14,35,220348,"Front bumper:exchange,coating"
11476,97,105,106,320000,"Rear bumper:coating,exchange"
11477,97,99,165,273000,"Rear bumper:coating,exchange"
11478,1,13,42,240838,"Rear bumper:coating,exchange"
11479,97,144,147,253098,"Front bumper:exchange,coating"
11480,97,97,97,496278,"Front bumper:exchange,coating"
11481,97,118,120,325318,"Rear bumper:coating,exchange"
11482,97,105,106,288000,"Rear bumper:coating,exchange"
11483,97,99,99,267408,"Rear bumper:coating,exchange"
11484,1,30,30,249348,"Front bumper:exchange,coating"
11485,97,150,152,336368,"Rear bumper:coating,exchange"
11486,97,137,139,440000,"Front bumper:exchange,coating"
11487,97,150,154,193000,"Front bumper:exchange,coating"
11488,1,14,35,230000,"Rear bumper:coating,exchange"
11489,97,114,114,340000,"Front bumper:exchange,coating"
11490,97,114,114,301280,"Front bumper:exchange,coating"
11491,97,114,114,228100,"Rear bumper:coating,exchange"
11492,97,162,162,230000,"Rear bumper:coating,exchange"
11493,97,105,106,274000,"Rear bumper:coating,exchange"
11494,97,162,162,510000,"Rear bumper:coating,exchange"
11495,1,4,5,210000,"Front bumper:exchange,coating"
11496,1,8,34,300000,"Rear bumper:coating,exchange"
11497,97,144,147,500000,"Rear bumper:coating,exchange"
11498,97,99,165,550000,"Front bumper:exchange,coating"
11499,1,13,42,272428,"Rear bumper:coating,exchange"
11500,97,162,162,460000,"Rear bumper:coating,exchange"
11501,97,162,162,460000,"Rear bumper:coating,exchange"
11502,97,110,110,228000,"Front bumper:exchange,coating"
11503,97,136,136,512068,"Rear bumper:coating,exchange"
11504,97,105,130,254338,"Front bumper:exchange,coating"
11505,97,105,106,494678,"Front bumper:exchange,coating"
11506,97,99,165,305000,"Front bumper:exchange,coating"
11507,97,144,147,310000,"Rear bumper:coating,exchange"
11508,97,155,155,358186,"Front bumper:exchange,coating"
11509,97,114,114,386524,"Rear bumper:coating,exchange"
11510,97,170,170,297919,"Bumper:coating,exchange"
11511,97,99,165,390389,"Bumper:coating,exchange"
11512,97,150,152,318379,"Rear bumper:coating,exchange"
11513,97,150,152,429759,"Bumper:coating,repair,exchange"
11514,97,150,152,657339,"Bumper:coating,repair,exchange"
11515,97,105,128,363129,"Rear bumper:coating,exchange"
11516,97,158,158,326318,"Front bumper:exchange,coating"
11517,97,144,145,415569,"Bumper:coating,exchange"
11518,97,150,151,392454,"Rear bumper:coating,exchange"
11519,97,98,98,390899,"Rear bumper:coating,exchange"
11520,97,105,105,310699,"Rear bumper:coating,exchange"
11521,97,114,114,501049,"Bumper:coating,exchange"
11522,97,99,99,480969,"Bumper:coating,repair,exchange"
11523,1,20,21,685929,"Bumper:coating,repair,exchange"
11524,97,105,105,611439,"Bumper:coating,repair,exchange"
11525,97,105,128,146690,Side mirror:exchange
11526,97,158,158,430443,"Rear bumper:coating,exchange"
11527,97,99,165,506639,"Bumper:coating,repair,exchange"
11528,97,114,114,325319,"Rear bumper:coating,exchange"
11529,97,105,130,648389,"Bumper:coating,repair,exchange"
11530,97,118,123,582467,"Rear bumper:repair,coating,exchange"
11531,97,158,158,530744,"Rear bumper:coating,exchange"
11532,97,105,105,300369,"Bumper:coating,exchange"
11533,1,14,37,785709,"Bumper:coating,exchange"
11534,97,150,152,457269,"Bumper:coating,repair,exchange"
11535,81,81,83,637790,"Rear bumper:coating,exchange"
11536,97,150,152,588931,"Bumper:coating,exchange"
11537,97,135,135,402059,"Bumper:coating,repair,exchange"
11538,1,1,2,409739,"Bumper:coating,exchange"
11539,97,118,125,1997649,"Bumper:coating,repair,exchange"
11540,97,118,126,677239,"Bumper:coating,repair,exchange"
11541,97,105,105,348539,"Rear bumper:coating,exchange"
11542,97,137,139,353474,"Rear bumper:coating,exchange"
11543,97,150,152,460079,"Bumper:coating,repair,exchange"
11544,97,105,128,362669,"Bumper:coating,exchange"
11545,97,99,165,540309,"Bumper:coating,exchange"
11546,97,162,163,833989,"Rear bumper:coating,exchange"
11547,1,14,37,517389,"Bumper:coating,exchange"
11548,97,114,114,298309,"Bumper:coating,exchange"
11549,97,105,105,300369,"Bumper:coating,exchange"
11550,97,99,100,392889,"Rear bumper:coating,exchange"
11551,97,98,98,896869,"Bumper:coating,repair,exchange"
11552,1,30,30,634258,Front bumper:exchange;Bumper:coating
11553,71,80,80,90090,Front bumper:exchange
11554,97,105,128,465139,"Bumper:coating,repair,exchange"
11555,97,98,102,577209,"Bumper:coating,exchange"
11556,97,105,130,965129,"Bumper:coating,repair,exchange"
11557,97,97,97,405834,"Rear bumper:coating,exchange"
11558,97,131,160,339948,"Bumper:repair;Front bumper:exchange,coating"
11559,97,99,165,458299,"Bumper:coating,exchange"
11560,1,13,42,377835,"Front bumper:exchange,coating"
11561,97,118,119,1395157,"Rear bumper:coating,exchange;Bumper:coating,exchange"
11562,97,150,154,432529,"Bumper:coating,exchange"
11563,97,150,152,318379,"Rear bumper:coating,exchange"
11564,97,144,148,376199,"Bumper:coating,exchange"
11565,97,150,152,404339,"Rear bumper:coating,exchange"
11566,97,162,163,575172,"Rear bumper:coating,exchange"
11567,97,150,152,446949,"Bumper:coating,repair,exchange"
11568,97,150,154,635779,"Bumper:coating,repair,exchange"
11569,97,144,148,741569,"Rear bumper:coating,exchange"
11570,97,162,163,315608,"Rear bumper:coating,exchange"
11571,97,105,130,331369,"Bumper:coating,exchange"
11572,97,99,99,383509,"Bumper:coating,exchange"
11573,81,81,81,613469,"Rear bumper:coating,exchange"
11574,97,105,130,389172,"Rear bumper:coating,exchange"
11575,97,150,154,519469,"Bumper:coating,exchange"
11576,97,150,152,549629,"Bumper:coating,exchange"
11577,97,114,149,407609,"Rear bumper:coating,exchange"
11578,97,99,103,424769,"Rear bumper:coating,exchange"
11579,71,75,79,124830,Front bumper:exchange
11580,97,137,138,376848,"Front bumper:exchange,coating"
11581,97,150,152,446949,"Bumper:coating,repair,exchange"
11582,97,105,105,300369,"Bumper:coating,exchange"
11583,97,99,100,408714,"Rear bumper:coating,exchange"
11584,97,99,103,446419,"Rear bumper:coating,exchange"
11585,97,150,152,331619,"Bumper:coating,exchange"
11586,1,8,34,410374,"Rear bumper:coating,exchange"
11587,97,105,106,313779,"Bumper:coating,exchange"
11588,71,76,76,361754,"Rear bumper:coating,exchange"
11589,81,96,96,417936,"Front bumper:exchange,coating"
11590,97,162,163,411755,"Rear bumper:coating,exchange"
11591,1,4,5,339132,"Rear bumper:coating,exchange"
11592,81,81,81,513449,"Rear bumper:coating,exchange"
11593,97,144,145,672479,"Rear bumper:coating,exchange"
11594,97,114,149,362339,"Rear bumper:coating,exchange"
11595,1,14,35,315349,"Rear bumper:coating,exchange"
11596,97,114,114,334069,"Bumper:coating,exchange"
11597,97,99,99,383509,"Bumper:coating,exchange"
11598,71,76,76,361754,"Rear bumper:coating,exchange"
11599,81,96,96,417936,"Front bumper:exchange,coating"
11600,97,144,145,534329,"Bumper:coating,repair,exchange"
11601,97,144,148,700329,"Rear bumper:coating,exchange"
11602,97,137,139,813679,"Bumper:coating,exchange"
11603,97,170,170,635839,"Rear bumper:coating,exchange"
11604,97,114,115,552241,"Rear bumper:coating,exchange"
11605,97,150,152,369949,"Rear bumper:coating,exchange"
11606,97,170,170,813429,"Rear bumper:coating,exchange"
11607,97,150,152,446949,"Bumper:coating,repair,exchange"
11608,97,114,114,298309,"Bumper:coating,exchange"
11609,81,81,81,608694,"Rear bumper:coating,exchange"
11610,97,118,119,739589,Bumper:exchange
11611,97,156,156,428369,"Rear bumper:repair,coating,exchange"
11612,97,105,130,416672,"Rear bumper:coating,exchange"
11613,1,13,42,497631,"Rear bumper:repair,coating,exchange"
11614,97,105,130,393972,"Rear bumper:coating,exchange"
11615,1,1,2,441909,"Bumper:coating,exchange"
11616,97,150,152,301179,"Rear bumper:coating,exchange"
11617,1,14,37,296339,"Rear bumper:coating,exchange"
11618,97,99,99,436219,"Rear bumper:coating,exchange"
11619,97,98,98,366949,"Bumper:coating,exchange"
11620,97,105,130,417056,"Rear bumper:coating,exchange"
11621,1,22,23,656658,"Rear bumper:coating,exchange"
11622,97,98,98,405969,"Bumper:coating,exchange"
11623,97,144,148,567939,"Rear bumper:repair,coating,exchange"
11624,97,150,154,417869,"Bumper:coating,exchange"
11625,1,8,34,415287,"Rear bumper:coating,exchange"
11626,1,30,30,402514,"Front bumper:exchange,coating"
11627,97,144,145,828729,"Bumper:coating,exchange"
11628,97,97,97,373853,"Rear bumper:coating,exchange"
11629,97,162,163,699500,"Front bumper:exchange,coating"
11630,97,97,97,428822,"Front bumper:exchange,coating"
11631,97,144,145,378989,"Bumper:coating,exchange"
11632,97,105,106,408109,"Bumper:coating,repair,exchange"
11633,97,105,106,436799,"Bumper:repair;Front bumper:exchange,coating"
11634,97,162,169,703158,"Rear bumper:coating,exchange"
11635,97,144,145,412129,"Bumper:coating,exchange"
11636,97,118,124,479157,"Front bumper:exchange,coating"
11637,97,105,130,653196,"Rear bumper:coating,exchange"
11638,97,150,152,318379,"Rear bumper:coating,exchange"
11639,97,150,152,406439,"Bumper:coating,repair,exchange"
11640,97,105,130,556803,"Rear bumper:coating,exchange"
11641,97,150,152,406439,"Bumper:coating,repair,exchange"
11642,97,118,126,978174,"Rear bumper:coating,exchange"
11643,97,99,99,401055,"Rear bumper:coating,exchange"
11644,97,107,108,626939,"Rear bumper:coating,exchange"
11645,97,170,170,313999,"Bumper:coating,exchange"
11646,97,105,130,387283,"Front bumper:exchange,coating"
11647,97,162,163,678249,"Rear bumper:coating,exchange"
11648,97,114,149,515979,"Rear bumper:coating,exchange;Bumper:coating"
11649,97,105,106,443278,"Rear bumper:coating,exchange"
11650,97,114,149,461819,"Rear bumper:coating,exchange"
11651,97,144,145,875829,Bumper:exchange
11652,97,150,152,317859,"Bumper:coating,exchange"
11653,81,82,82,366985,"Rear bumper:coating,exchange"
11654,97,162,163,411755,"Rear bumper:coating,exchange"
11655,81,96,96,475756,"Bumper:repair;Front bumper:exchange,coating"
11656,97,170,170,161600,Bumper:exchange
11657,1,22,23,331958,"Rear bumper:coating,exchange"
11658,97,150,152,363079,"Rear bumper:coating,exchange"
11659,97,105,106,625189,"Bumper:coating,repair,exchange"
11660,51,57,57,360014,"Front bumper:exchange,coating"
11661,97,144,148,622209,"Bumper:coating,repair,exchange"
11662,1,10,12,368889,"Rear bumper:coating,exchange"
11663,1,8,34,408257,"Rear bumper:coating,exchange"
11664,51,57,57,351414,"Front bumper:exchange,coating"
11665,1,13,42,363443,"Rear bumper:coating,exchange"
11666,97,99,165,821269,"Bumper:coating,exchange"
11667,97,150,152,697639,"Bumper:coating,repair,exchange"
11668,97,150,152,697639,"Bumper:coating,repair,exchange"
11669,97,99,99,386739,"Rear bumper:coating,exchange"
11670,97,114,115,287447,"Front bumper:exchange,coating"
11671,97,118,126,409529,"Bumper:coating,exchange"
11672,97,150,152,318379,"Rear bumper:coating,exchange"
11673,81,90,90,334603,"Rear bumper:coating,exchange"
11674,97,105,106,325902,"Front bumper:exchange,coating"
11675,97,99,99,449292,"Rear bumper:coating,exchange"
11676,97,114,114,388019,"Rear bumper:coating,exchange"
11677,97,150,152,389249,"Bumper:coating,repair,exchange"
11678,1,13,42,305745,"Front bumper:exchange,coating"
11679,97,105,130,435869,"Rear bumper:coating,exchange"
11680,97,162,163,360509,"Rear bumper:coating,exchange"
11681,97,162,163,417733,"Rear bumper:coating,exchange"
11682,97,98,98,408889,"Bumper:coating,exchange"
11683,97,99,99,405679,"Bumper:coating,exchange"
11684,97,150,152,317859,"Bumper:coating,exchange"
11685,97,105,130,463628,"Rear bumper:coating,exchange"
11686,97,105,130,418928,"Rear bumper:coating,exchange"
11687,97,144,145,1017236,"Bumper:coating,exchange"
11688,97,118,121,640589,"Bumper:coating,exchange"
11689,97,144,148,544369,"Bumper:coating,repair,exchange"
11690,97,118,119,555108,"Rear bumper:coating,exchange"
11691,97,131,160,269211,"Front bumper:exchange,coating"
11692,97,99,99,450417,"Front bumper:exchange,coating"
11693,97,162,163,656028,"Rear bumper:coating,exchange"
11694,97,99,165,518953,"Front bumper:exchange,coating"
11695,1,13,13,330780,"Front bumper:exchange,coating"
11696,97,150,152,583448,"Front bumper:exchange,coating"
11697,1,22,22,456418,"Rear bumper:coating,exchange"
11698,97,105,130,441628,"Rear bumper:coating,exchange"
11699,97,150,152,669793,"Bumper:coating,exchange"
11700,97,131,159,334744,"Rear bumper:coating,exchange"
11701,97,162,163,446844,"Rear bumper:repair,coating,exchange"
11702,1,15,39,550009,"Rear bumper:coating,exchange"
11703,97,150,152,318379,"Rear bumper:coating,exchange"
11704,97,162,163,331335,"Rear bumper:coating,exchange"
11705,97,105,106,346661,"Front bumper:exchange,coating"
11706,97,144,145,421284,"Rear bumper:coating,exchange"
11707,1,14,37,253390,"Front bumper:exchange,coating"
11708,97,114,114,413919,"Bumper:coating,repair,exchange"
11709,97,99,164,524005,"Rear bumper:repair,coating,exchange"
11710,97,144,147,508075,"Rear bumper:coating,exchange"
11711,97,114,114,292459,"Bumper:coating,exchange"
11712,1,20,20,367800,"Front bumper:exchange,coating"
11713,97,105,106,404031,"Rear bumper:coating,exchange"
11714,81,84,85,294181,"Rear bumper:coating,exchange"
11715,1,13,42,448912,"Front bumper:exchange,coating"
11716,97,166,167,784669,"Rear bumper:coating,exchange"
11717,1,30,30,459655,"Rear bumper:repair,coating,exchange"
11718,97,105,130,373550,"Front bumper:exchange,coating"
11719,97,118,125,889258,"Rear bumper:coating,exchange"
11720,97,133,134,890026,"Rear bumper:coating,exchange"
11721,97,105,130,430511,"Rear bumper:coating,exchange"
11722,97,162,163,894780,"Front bumper:exchange,coating"
11723,97,144,145,380488,"Front bumper:exchange,coating"
11724,97,99,99,692876,"Front bumper:exchange,coating"
11725,97,105,106,395798,"Front bumper:exchange,coating"
11726,97,162,162,339427,"Rear bumper:coating,exchange"
11727,81,82,88,332041,"Front bumper:exchange,coating"
11728,97,144,145,319482,"Front bumper:exchange,coating"
11729,97,150,152,299818,"Rear bumper:coating,exchange"
11730,97,97,97,597286,"Front bumper:exchange,coating"
11731,97,99,99,430176,"Front bumper:exchange,coating"
11732,97,105,106,370747,"Rear bumper:coating,exchange"
11733,97,105,130,393933,"Rear bumper:coating,exchange"
11734,97,99,99,520480,"Rear bumper:coating,exchange"
11735,97,105,130,549181,"Rear bumper:repair,coating,exchange"
11736,97,150,154,307377,"Front bumper:exchange,coating"
11737,1,8,34,460046,"Rear bumper:coating,exchange"
11738,71,75,79,248862,"Rear bumper:coating,exchange"
11739,1,14,35,458746,"Rear bumper:coating,exchange"
11740,97,150,154,359020,"Front bumper:exchange,coating"
11741,97,144,147,692485,"Rear bumper:coating,exchange"
11742,1,8,8,556139,"Front bumper:exchange,coating"
11743,1,20,20,358637,"Rear bumper:coating,exchange"
11744,97,118,119,881428,"Rear bumper:coating,exchange"
11745,97,105,130,450982,"Front bumper:exchange,coating"
11746,97,114,116,359067,"Rear bumper:coating,exchange"
11747,97,105,130,522489,"Rear bumper:repair,coating,exchange"
11748,1,25,26,624919,"Rear bumper:coating,exchange"
11749,97,156,156,375115,"Rear bumper:coating,exchange"
11750,97,144,145,815208,"Front bumper:exchange,coating"
11751,97,118,119,415658,"Front bumper:exchange,coating"
11752,97,133,134,458339,"Rear bumper:coating,exchange"
11753,97,99,165,421119,"Front bumper:exchange,coating"
11754,97,105,130,411876,"Rear bumper:coating,exchange"
11755,97,114,116,453288,"Rear bumper:coating,exchange"
11756,1,13,42,378025,"Rear bumper:coating,exchange"
11757,97,150,152,358278,"Front bumper:exchange,coating"
11758,97,105,130,385375,"Rear bumper:coating,exchange"
11759,97,162,163,599556,Wheel:exchange
11760,97,114,115,328048,"Rear bumper:coating,exchange"
11761,97,105,106,293578,"Front bumper:exchange,coating"
11762,97,105,106,301871,"Front bumper:exchange,coating"
11763,97,144,145,507973,"Rear bumper:repair,coating,exchange"
11764,97,99,165,546883,"Rear bumper:coating,exchange"
11765,97,105,130,355578,"Rear bumper:coating,exchange"
11766,1,15,40,291448,"Rear bumper:coating,exchange"
11767,97,105,106,306318,"Front bumper:exchange,coating"
