,maker,model,detail,category_id,cnt,cost_total,repair,exchange,repaired
240,기아,K3,K3(4도어)(16),as-0064887,37928.0,250309.0,"Bumper:coating,exchange","Bumper:coating,exchange",
241,기아,K3,K3(4도어)(16),as-0074424,43387.0,659267.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
242,기아,K3,K3(4도어)(16),as-0082933,49030.0,330349.0,"Bumper:coating,exchange","Bumper:coating,exchange",
243,기아,K3,K3(4도어)(16),as-0099523,56736.0,699877.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
244,기아,K3,K3(4도어)(16),as-0099523,36736.0,699877.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
245,기아,K3,K3(4도어)(16),as-0082933,29030.0,330349.0,"Bumper:coating,exchange","Bumper:coating,exchange",
246,기아,K3,K3(4도어)(16),as-0074424,23387.0,659267.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
247,기아,K3,K3(4도어)(16),as-0064887,17928.0,250309.0,"Bumper:coating,exchange","Bumper:coating,exchange",
248,기아,K3,K3(4도어)(16),as-0064276,17580.0,311829.0,"Bumper:coating,exchange","Bumper:coating,exchange",
249,기아,K3,K3(4도어)(16),as-0063380,16998.0,387356.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
250,기아,K3,K3(4도어)(16),as-0061067,15583.0,342876.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
251,기아,K3,K3(4도어)(16),as-0059434,14477.0,387356.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
252,기아,K3,K3(4도어)(16),as-0058632,13921.0,376038.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
253,기아,K3,K3(4도어)(16),as-0058096,13558.0,394236.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
254,기아,K3,K3(4도어)(16),as-0058087,13553.0,387356.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
255,기아,K3,K3(4도어)(16),as-0057798,13359.0,332436.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
256,기아,K3,K3(4도어)(16),as-0050723,9203.0,258148.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
257,기아,K3,K3(4도어)(16),as-0049781,8599.0,350000.0,Front bumper:coating,,Front bumper:coating
258,기아,K3,K3(4도어)(16),as-0049294,8281.0,417969.0,"Bumper:coating,repair",,"Bumper:coating,repair"
259,기아,K3,K3(4도어)(16),as-0048086,7475.0,417969.0,"Bumper:coating,repair",,"Bumper:coating,repair"
260,기아,K3,K3(4도어)(16),as-0041571,3895.0,648309.0,"Bumper:coating,exchange","Bumper:coating,exchange",
261,기아,K3,K3(4도어)(16),as-0035991,274.0,622169.0,"Bumper:coating,exchange","Bumper:coating,exchange",
262,기아,K5,K5,as-0013012,6743.0,321588.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
263,기아,K5,K5,as-0016386,8439.0,277131.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
264,기아,K5,K5,as-0030051,16052.0,348398.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
265,기아,K5,K5,as-0031065,16718.0,314556.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
266,기아,K5,K5,as-0032946,17972.0,266386.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
267,기아,K5,K5,as-0035601,20001.0,393178.0,Bumper:repair;Front bumper:coating,,Bumper:repair;Front bumper:coating
268,기아,K5,K5,as-0038131,21675.0,276456.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
269,기아,K5,K5,as-0044515,25293.0,316405.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
270,기아,K5,K5,as-0045509,25779.0,294968.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
271,기아,K5,K5,as-0053519,30806.0,281918.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
272,기아,K5,K5,as-0054276,31222.0,287156.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
273,기아,K5,K5,as-0054614,31427.0,328316.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
274,기아,K5,K5,as-0055069,31679.0,291636.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
275,기아,K5,K5,as-0055946,32173.0,294816.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
276,기아,K5,K5,as-0065247,38146.0,412692.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
277,기아,K5,K5,as-0068744,39874.0,275526.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
278,기아,K5,K5,as-0072125,41878.0,268788.0,Front bumper:coating,,Front bumper:coating
279,기아,K5,K5,as-0082528,48751.0,351558.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
280,기아,K5,K5,as-0083904,49610.0,408638.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
281,기아,K5,K5,as-0083904,29610.0,408638.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
282,기아,K5,K5,as-0082528,28751.0,351558.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
283,기아,K5,K5,as-0072125,21878.0,268788.0,Front bumper:coating,,Front bumper:coating
284,기아,K5,K5,as-0068744,19874.0,275526.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
285,기아,K5,K5,as-0065247,18146.0,412692.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
286,기아,K5,K5,as-0055946,12173.0,294816.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
287,기아,K5,K5,as-0055069,11679.0,291636.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
288,기아,K5,K5,as-0054614,11427.0,328316.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
289,기아,K5,K5,as-0054276,11222.0,287156.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
290,기아,K5,K5,as-0053519,10806.0,281918.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
291,기아,K5,K5,as-0045509,5779.0,294968.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
292,기아,K5,K5,as-0044515,5293.0,316405.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
293,기아,K5,K5,as-0038131,1675.0,276456.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
294,기아,K5,K5,as-0035601,1.0,393178.0,Bumper:repair;Front bumper:coating,,Bumper:repair;Front bumper:coating
295,기아,K5,K5(15),as-0000348,204.0,310916.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
296,기아,K5,K5(15),as-0001794,1054.0,420729.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
297,기아,K5,K5(15),as-0003945,2257.0,277626.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
298,기아,K5,K5(15),as-0004616,2659.0,381371.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
299,기아,K5,K5(15),as-0016928,8738.0,306111.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
300,기아,K5,K5(15),as-0020542,10841.0,360567.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
301,기아,K5,K5(15),as-0022080,11727.0,462227.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
302,기아,K5,K5(15),as-0026962,14124.0,393008.0,Bumper:repair;Front bumper:coating,,Bumper:repair;Front bumper:coating
303,기아,K5,K5(15),as-0026998,14149.0,384959.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
304,기아,K5,K5(15),as-0029053,15382.0,309598.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
305,기아,K5,K5(15),as-0029091,15407.0,290896.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
306,기아,K5,K5(15),as-0031395,16920.0,290896.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
307,기아,K5,K5(15),as-0031708,17125.0,319506.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
308,기아,K5,K5(15),as-0051573,29680.0,298808.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
309,기아,K5,K5(15),as-0054094,31106.0,282998.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
310,기아,K5,K5(15),as-0056653,32608.0,174160.0,Wheel:exchange,Wheel:exchange,
311,기아,K5,K5(15),as-0059549,34558.0,372396.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
312,기아,K5,K5(15),as-0059635,34615.0,480286.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
313,기아,K5,K5(15),as-0060215,35013.0,362076.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
314,기아,K5,K5(15),as-0060795,35394.0,404986.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
315,기아,K5,K5(15),as-0060881,35453.0,397496.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
316,기아,K5,K5(15),as-0063574,37123.0,404986.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
317,기아,K5,K5(15),as-0065293,38169.0,445902.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
318,기아,K5,K5(15),as-0065764,38443.0,454557.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
319,기아,K5,K5(15),as-0066598,38794.0,309068.0,Front bumper:coating,,Front bumper:coating
320,기아,K5,K5(15),as-0067453,39258.0,311298.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
321,기아,K5,K5(15),as-0074519,43449.0,414607.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
322,기아,K5,K5(15),as-0076774,44779.0,321106.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
323,기아,K5,K5(15),as-0079854,46853.0,479986.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
324,기아,K5,K5(15),as-0084520,50006.0,277406.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
325,기아,K5,K5(15),as-0085062,50262.0,260276.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
326,기아,K5,K5(15),as-0092677,53669.0,293868.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
327,기아,K5,K5(15),as-0092938,53800.0,291701.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
328,기아,K5,K5(15),as-0093240,53955.0,241417.0,Wheel:exchange,Wheel:exchange,
329,기아,K5,K5(15),as-0093240,33955.0,241417.0,Wheel:exchange,Wheel:exchange,
330,기아,K5,K5(15),as-0092938,33800.0,291701.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
331,기아,K5,K5(15),as-0092677,33669.0,293868.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
332,기아,K5,K5(15),as-0085062,30262.0,260276.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
333,기아,K5,K5(15),as-0084520,30006.0,277406.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
334,기아,K5,K5(15),as-0079854,26853.0,479986.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
335,기아,K5,K5(15),as-0076774,24779.0,321106.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
336,기아,K5,K5(15),as-0074519,23449.0,414607.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
337,기아,K5,K5(15),as-0067453,19258.0,311298.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
338,기아,K5,K5(15),as-0066598,18794.0,309068.0,Front bumper:coating,,Front bumper:coating
339,기아,K5,K5(15),as-0065764,18443.0,454557.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
340,기아,K5,K5(15),as-0065293,18169.0,445902.0,Front bumper:repair;Bumper:coating,,Front bumper:repair;Bumper:coating
341,기아,K5,K5(15),as-0063574,17123.0,404986.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
342,기아,K5,K5(15),as-0060881,15453.0,397496.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
343,기아,K5,K5(15),as-0060795,15394.0,404986.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
344,기아,K5,K5(15),as-0060215,15013.0,362076.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
345,기아,K5,K5(15),as-0059635,14615.0,480286.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
346,기아,K5,K5(15),as-0059549,14558.0,372396.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
347,기아,K5,K5(15),as-0056653,12608.0,174160.0,Wheel:exchange,Wheel:exchange,
348,기아,K5,K5(15),as-0054094,11106.0,282998.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
349,기아,K5,K5(15),as-0051573,9680.0,298808.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
350,기아,K5,K5(18),as-0000034,21.0,282728.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
351,기아,K5,K5(18),as-0005132,3004.0,402876.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
352,기아,K5,K5(18),as-0013481,7004.0,360808.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
353,기아,K5,K5(18),as-0013814,7184.0,306808.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
354,기아,K5,K5(18),as-0014404,7477.0,284318.0,"Front bumper:sheet_metal,exchange,coating","Front bumper:sheet_metal,exchange,coating",
355,기아,K5,K5(18),as-0017821,9285.0,450896.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
356,기아,K5,K5(18),as-0020151,10605.0,413557.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
357,기아,K5,K5(18),as-0030044,16047.0,463628.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
358,기아,K5,K5(18),as-0032512,17666.0,303766.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
359,기아,K5,K5(18),as-0033421,18324.0,283078.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
360,기아,K5,K5(18),as-0034482,19123.0,347668.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
361,기아,K5,K5(18),as-0034766,19346.0,343888.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
362,기아,K5,K5(18),as-0035678,20060.0,412227.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
363,기아,K5,K5(18),as-0035962,20256.0,359408.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
364,기아,K5,K5(18),as-0036058,20314.0,677266.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
365,기아,K5,K5(18),as-0036412,20559.0,533186.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
366,기아,K5,K5(18),as-0037158,21055.0,413137.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
367,기아,K5,K5(18),as-0037371,21187.0,363177.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
368,기아,K5,K5(18),as-0039393,22416.0,277016.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
369,기아,K5,K5(18),as-0058620,33910.0,414706.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
370,기아,K5,K5(18),as-0059236,34346.0,372396.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
371,기아,K5,K5(18),as-0061396,35805.0,372396.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
372,기아,K5,K5(18),as-0062672,36556.0,362410.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
373,기아,K5,K5(18),as-0063528,37094.0,656286.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
374,기아,K5,K5(18),as-0063941,37361.0,337316.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
375,기아,K5,K5(18),as-0064307,37598.0,390546.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
376,기아,K5,K5(18),as-0065594,38350.0,420096.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
377,기아,K5,K5(18),as-0065701,38413.0,360070.0,Wheel:exchange,Wheel:exchange,
378,기아,K5,K5(18),as-0065833,38477.0,382552.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
379,기아,K5,K5(18),as-0070022,40651.0,285818.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
380,기아,K5,K5(18),as-0082445,48690.0,657046.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
381,기아,K5,K5(18),as-0082617,48818.0,437713.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
382,기아,K5,K5(18),as-0086525,51026.0,621391.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
383,기아,K5,K5(18),as-0092004,53366.0,377786.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
384,기아,K5,K5(18),as-0094683,54588.0,427595.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
385,기아,K5,K5(18),as-0094683,34588.0,427595.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
386,기아,K5,K5(18),as-0092004,33366.0,377786.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
387,기아,K5,K5(18),as-0086525,31026.0,621391.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
388,기아,K5,K5(18),as-0082617,28818.0,437713.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
389,기아,K5,K5(18),as-0082445,28690.0,657046.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
390,기아,K5,K5(18),as-0070022,20651.0,285818.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
391,기아,K5,K5(18),as-0065833,18477.0,382552.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
392,기아,K5,K5(18),as-0065701,18413.0,360070.0,Wheel:exchange,Wheel:exchange,
393,기아,K5,K5(18),as-0065594,18350.0,420096.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
394,기아,K5,K5(18),as-0064307,17598.0,390546.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
395,기아,K5,K5(18),as-0063941,17361.0,337316.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
396,기아,K5,K5(18),as-0063528,17094.0,656286.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
397,기아,K5,K5(18),as-0062672,16556.0,362410.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
398,기아,K5,K5(18),as-0061396,15805.0,372396.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
399,기아,K5,K5(18),as-0059236,14346.0,372396.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
400,기아,K5,K5(18),as-0058620,13910.0,414706.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
401,기아,K5,K5(18),as-0039393,2416.0,277016.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
402,기아,K5,K5(18),as-0037371,1187.0,363177.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
403,기아,K5,K5(18),as-0037158,1055.0,413137.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
404,기아,K5,K5(18),as-0036412,559.0,533186.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
405,기아,K5,K5(18),as-0036058,314.0,677266.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
406,기아,K5,K5(18),as-0035962,256.0,359408.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
407,기아,K5,K5(18),as-0035678,60.0,412227.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
408,기아,K5,K5(19)-DL3,as-0025615,13475.0,349578.0,"Bumper:coating,repair,exchange","Bumper:coating,repair,exchange",
409,기아,K7,K7,as-0001751,1027.0,332158.0,Front bumper:coating,,Front bumper:coating
410,기아,K7,K7,as-0004175,2386.0,276051.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
411,기아,K7,K7,as-0013704,7118.0,321768.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
412,기아,K7,K7,as-0016020,8246.0,281176.0,"Front bumper:repair,coating",,"Front bumper:repair,coating"
413,기아,K7,K7,as-0017186,8887.0,221240.0,Wheel:exchange,Wheel:exchange,
414,기아,K7,K7,as-0030453,16331.0,521690.0,Wheel:exchange,Wheel:exchange,
